31.227,26.0032
31.327,31.4432
31.427,21.5424
31.527,25.8944
31.627,22.6304
31.727,26.44768
31.827,35.4688
31.927,31.2256
32.027,24.6976
32.127,34.272
32.227,34.4896
32.327,35.1424
32.427,27.2
32.527,35.36
32.627,27.5264
32.727,31.45248
32.827,33.9456
32.927,45.2608
33.027,29.8112
33.127,9.5744
33.227,36.5568
33.327,44.608
33.427,44.8256
33.527,36.2304
33.627,31.2256
33.727,40.59168
33.827,8.16
33.927,40.9088
34.027,20.128
34.127,47.7632
34.227,43.0848
34.327,46.1312
34.427,33.6192
34.527,20.5632
34.627,1.9584
34.727,49.73088
34.827,15.776
34.927,3.264
35.027,36.992
35.127,51.2448
35.227,33.728
35.327,14.7968
35.427,12.1856
35.527,11.5328
35.627,18.496
35.727,3.4816
35.827,16.87328
35.927,8.5952
36.027,2.72
36.127,6.31968
36.227,5.2224
36.327,3.1552
36.427,14.58848
36.527,0.6528
36.627,3.264
36.727,5.44
36.827,5.2224
36.927,0.0
37.027,13.056
37.127,40.8
37.227,32.98496
37.327,17.6256
37.427,13.1648
37.527,13.4912
37.627,17.5168
37.727,34.71648
37.827,40.0384
37.927,12.6208
38.027,67.1296
38.127,42.7584
38.227,37.3184
38.327,37.1008
38.427,66.4768
38.527,69.8496
38.627,84.9728
38.727,79.0976
38.827,73.44928
38.927,64.9536
39.027,72.6784
39.127,90.1952
39.227,45.3696
39.327,56.6848
39.427,90.304
39.527,76.0512
39.627,62.4512
39.727,31.6608
39.827,18.2784
39.927,16.5376
40.027,75.62528
40.127,36.7744
40.227,0.0
40.327,0.0
40.427,0.0
40.527,0.0
40.627,63.11328
40.727,74.7456
40.827,58.10848
40.927,84.5056
41.027,75.1808
41.127,15.8848
41.227,0.0
41.327,29.4848
41.427,82.2528
41.527,66.912
41.627,100.6976
41.727,60.8192
41.827,49.73088
41.927,28.7232
42.027,0.0
42.127,0.0
42.227,0.0
42.327,0.0
42.427,0.0
42.527,0.0
42.627,0.0
42.727,18.7136
42.827,97.4848
42.927,69.64128
43.027,75.3984
43.127,87.9424
43.227,106.624
43.327,94.2208
43.427,66.5856
43.527,62.8864
43.627,22.848
43.727,0.0
43.827,0.0
43.927,0.0
44.027,0.1088
44.127,77.5744
44.227,0.1088
44.327,73.12288
44.427,61.472
44.527,61.2096
44.627,43.0848
44.727,79.968
44.827,71.27328
44.927,77.4656
45.027,55.7056
45.127,68.9792
45.227,69.5232
45.327,37.1008
45.427,43.0848
45.527,79.2064
45.627,95.3088
45.727,84.65568
45.827,71.5904
45.927,81.8176
46.027,30.2464
46.127,8.0512
46.227,36.448
46.327,80.0768
46.427,77.3568
46.527,34.5984
46.627,28.288
46.727,69.96768
46.827,42.976
46.927,94.5472
47.027,78.6624
47.127,23.0656
47.227,73.3312
47.327,72.0256
47.427,82.7968
47.527,103.36
47.627,68.6528
47.727,23.94528
47.827,87.8016
47.927,20.7808
48.027,60.2752
48.127,64.4096
48.227,62.4512
48.327,55.8144
48.427,0.0
48.527,46.0224
48.627,40.8
48.727,35.47808
48.827,0.0
48.927,25.2416
49.027,25.1328
49.127,25.568
49.227,26.5472
49.327,25.2416
49.427,30.464
49.527,33.2928
49.627,35.1424
49.727,27.53568
49.827,18.0608
49.927,21.216
50.027,36.7744
50.127,24.5888
50.227,24.8064
50.327,22.848
50.427,24.48
50.527,23.8272
50.627,20.5632
50.727,16.98208
50.827,14.144
50.927,23.1744
51.027,19.4752
51.127,12.0768
51.227,5.3312
51.327,10.2272
51.427,22.6304
51.527,9.0304
51.627,14.7968
51.727,16.43808
51.827,4.7872
51.927,5.0048
52.027,4.6784
52.127,0.0
52.227,11.7504
52.327,2.2848
52.427,0.4352
52.527,4.352
52.627,3.4816
52.727,3.0464
52.827,5.7664
52.927,0.0
53.027,9.248
53.127,0.0
53.227,0.0
53.327,0.0
53.427,0.0
53.527,0.0
53.627,0.7616
53.727,0.2176
53.827,13.17408
53.927,0.0
54.027,0.0
54.127,0.3264
54.227,1.53248
54.327,1.5232
54.427,0.1088
54.527,2.176
54.627,1.632
54.727,1.7408
54.827,3.05568
54.927,11.3152
55.027,8.0512
55.127,2.176
55.227,9.4656
55.327,10.0096
55.427,5.0048
55.527,8.5952
55.627,21.9776
55.727,12.7296
55.827,0.0
55.927,5.6576
56.027,7.2896
56.127,8.0512
56.227,10.23648
56.327,13.7088
56.427,9.3568
56.527,10.9888
56.627,3.5904
56.727,0.66208
56.827,0.544
56.927,1.3056
57.027,0.4352
57.127,1.632
57.227,1.31488
57.327,1.3056
57.427,7.8336
57.527,14.4704
57.627,10.5536
57.727,11.54208
57.827,7.1808
57.927,0.8704
58.027,2.6112
58.127,2.8288
58.227,1.632
58.327,3.0464
58.427,0.9792
58.527,2.2848
58.627,2.0672
58.727,13.50048
58.827,23.8272
58.927,14.7968
59.027,3.264
59.127,7.3984
59.227,6.8544
59.327,6.4192
59.427,0.9792
59.527,0.8704
59.627,0.1088
59.727,0.4352
59.827,1.7408
59.927,3.0464
60.027,1.7408
60.127,0.4352
60.227,1.1968
60.327,0.2176
60.427,0.7616
60.527,1.088
60.627,1.088
60.727,7.51648
60.827,3.6992
60.927,10.1184
61.027,3.5904
61.127,3.9168
61.227,1.9584
61.327,1.088
61.427,1.9584
61.527,2.5024
61.627,3.264
61.727,5.77568
61.827,4.6784
61.927,5.3312
62.027,5.6576
62.127,4.6784
62.227,2.9376
62.327,11.3152
62.427,3.808
62.527,14.688
62.627,6.7456
62.727,12.08608
62.827,6.9632
62.927,2.6112
63.027,5.0048
63.127,0.544
63.227,0.9792
63.327,0.8704
63.427,0.0
63.527,0.0
63.627,0.0
63.727,0.0
63.827,0.0
63.927,0.0
64.027,0.0
64.127,0.0
64.227,0.0
64.327,1.088
64.427,1.20608
64.527,0.4352
64.627,1.1968
64.727,1.31488
64.827,1.088
64.927,0.0
65.027,0.1088
65.127,0.33568
65.227,0.8704
65.327,0.0
65.427,0.0
65.527,0.0
65.627,0.2176
65.727,0.2176
65.827,0.1088
65.927,0.1088
66.027,0.0
66.127,0.0
66.227,0.0
66.327,0.0
66.427,0.0
66.527,1.7408
66.627,0.88896
66.727,7.95168
66.827,2.72
66.927,3.9168
67.027,1.4144
67.127,0.0
67.227,0.0
67.327,0.0
67.427,0.0
67.527,0.0
67.627,0.0
67.727,0.0
67.827,0.0
67.927,0.0
68.027,0.0
68.127,0.0
68.227,0.0
68.327,0.0
68.427,5.7664
68.527,3.9168
68.627,12.9472
68.727,11.10688
68.827,10.2272
68.927,2.8288
69.027,1.1968
69.127,13.056
69.227,2.6112
69.327,11.0976
69.427,10.88
69.527,12.4032
69.627,9.248
69.727,8.71328
69.827,4.4608
69.927,1.7408
70.027,2.5024
70.127,3.5904
70.227,6.8544
70.327,10.5536
70.427,11.424
70.527,14.4704
70.627,12.7296
70.727,13.71808
70.827,15.6672
70.927,13.7088
71.027,15.6672
71.127,14.3616
71.227,15.8848
71.327,17.408
71.427,7.8336
71.527,1.1968
71.627,0.0
71.727,7.1808
71.827,0.66208
71.927,1.088
72.027,0.0
72.127,3.1552
72.227,3.6992
72.327,11.7504
72.427,10.0096
72.527,12.1856
72.627,13.9264
72.727,14.91488
72.827,14.7968
72.927,14.9056
73.027,13.6
73.127,13.3824
73.227,14.4704
73.327,14.688
73.427,10.6624
73.527,12.6208
73.627,10.336
73.727,12.52128
73.827,9.4656
73.927,9.792
74.027,9.5744
74.127,11.2064
74.227,0.0
74.327,0.0
74.427,5.2224
74.527,15.0144
74.627,17.408
74.727,17.85248
74.827,13.7088
74.927,16.6464
75.027,9.5744
75.127,15.1232
75.227,16.6464
75.327,1.3056
75.427,17.8432
75.527,18.1696
75.627,9.1392
75.727,9.47488
75.827,16.1024
75.927,14.9056
76.027,19.2576
76.127,18.9312
76.227,16.5376
76.327,17.0816
76.427,18.2784
76.527,16.32
76.627,19.3664
76.727,16.65568
76.827,20.128
76.927,19.584
77.027,16.9728
77.127,17.1904
77.227,21.1072
77.327,15.9936
77.427,21.4336
77.527,20.3456
77.627,20.672
77.727,17.63488
77.827,21.216
77.927,24.2624
78.027,16.6464
78.127,3.1552
78.227,0.0
78.327,1.5232
78.427,0.0
78.527,3.5904
78.627,5.7664
78.727,9.91008
78.827,6.4192
78.927,8.2688
79.027,8.704
79.127,17.2992
79.227,9.1392
79.327,9.1392
79.427,11.6416
79.527,15.9936
79.627,10.2272
79.727,10.45408
79.827,13.7088
79.927,12.0768
80.027,13.1648
80.127,12.8384
80.227,12.0768
80.327,18.7136
80.427,11.3152
80.527,10.88
80.627,11.8592
80.727,20.68128
80.827,11.0976
80.927,10.9888
81.027,12.512
81.127,21.3248
81.227,11.2064
81.327,11.2064
81.427,12.7296
81.527,11.424
81.627,11.8592
81.727,22.63968
81.827,12.1856
81.927,11.5328
82.027,11.8592
82.127,20.5632
82.227,14.2528
82.327,11.968
82.427,18.9312
82.527,14.3616
82.627,17.5168
82.727,14.58848
82.827,11.6416
82.927,11.8592
83.027,10.5536
83.127,11.3152
83.227,1.7408
83.327,11.7504
83.427,0.3264
83.527,1.3056
83.627,1.5232
83.727,0.0
83.827,0.6528
83.927,0.0
84.027,0.0
84.127,0.0
84.227,0.0
84.327,0.0
84.427,0.0
84.527,0.0
84.627,0.0
84.727,9.81984
84.827,16.32
84.927,8.4864
85.027,9.6832
85.127,9.4656
85.227,17.952
85.327,5.2224
85.427,0.0
85.527,6.6368
85.627,0.2176
85.727,6.528
85.827,6.64608
85.927,21.4336
86.027,19.6928
86.127,28.6144
86.227,31.9872
86.327,26.8736
86.427,31.8784
86.527,36.6656
86.627,35.1424
86.727,44.18208
86.827,34.272
86.927,42.5408
87.027,29.5936
87.127,51.2448
87.227,49.1776
87.327,38.08
87.427,50.7008
87.527,39.6032
87.627,43.6288
87.727,57.45568
87.827,71.0464
87.927,64.8448
88.027,64.5184
88.127,42.3232
88.227,50.4832
88.327,35.904
88.427,14.5792
88.527,77.248
88.627,49.8304
88.727,45.37888
88.827,37.7536
88.927,31.8784
89.027,31.7696
89.127,34.1632
89.227,30.0288
89.327,19.4752
89.427,25.024
89.527,27.6352
89.627,20.672
89.727,0.0
89.827,0.0
89.927,30.5728
90.027,31.8784
90.127,34.3808
90.227,31.552
90.327,25.024
90.427,0.0
90.527,25.024
90.627,55.8144
90.727,75.5072
90.827,57.78208
90.927,53.6384
91.027,65.0624
91.127,81.3824
91.227,82.3616
91.327,79.2064
91.427,13.8176
91.527,85.8432
91.627,83.4496
91.727,95.9616
91.827,101.19328
91.927,99.9872
92.027,72.6784
92.127,91.7184
92.227,99.9872
92.327,97.5936
92.427,89.216
92.527,82.9056
92.627,83.8848
92.727,94.9824
92.827,58.76128
92.927,0.1088
93.027,5.1136
93.127,0.0
93.227,36.6656
93.327,0.0
93.427,4.352
93.527,28.9408
93.627,88.8128
93.727,37.87168
93.827,48.1984
93.927,36.3392
94.027,44.7168
94.127,0.0
94.227,13.056
94.327,71.0464
94.427,41.6704
94.527,45.696
94.627,82.144
94.727,87.584
94.827,67.35648
94.927,87.2576
95.027,72.896
95.127,91.5008
95.227,82.0352
95.327,76.4864
95.427,71.6992
95.527,46.1312
95.627,78.336
95.727,96.5056
95.827,97.71168
95.927,102.3808
96.027,103.2512
96.127,78.7712
96.227,101.9456
96.327,85.952
96.427,101.0752
96.527,55.5968
96.627,59.0784
96.727,86.3872
96.827,86.50528
96.927,48.6336
97.027,93.8944
97.127,89.76
97.227,103.7952
97.327,91.2832
97.427,98.3552
97.527,87.8016
97.627,92.48
97.727,96.0704
97.827,82.69728
97.927,90.7392
98.027,75.5072
98.127,77.6832
98.227,86.3872
98.327,54.8352
98.427,28.7232
98.527,36.5568
98.627,19.9104
98.727,7.8336
98.827,8.82208
98.927,15.1232
99.027,1.8496
99.127,0.0
99.227,0.0
99.327,1.42368
99.427,0.4352
99.527,17.6256
99.627,18.3872
99.727,8.93088
99.827,9.248
99.927,9.3568
100.027,14.9056
100.127,0.8704
100.227,11.5328
100.327,15.6672
100.427,22.8224
100.527,50.05728
100.627,20.7808
100.727,6.3104
100.827,17.41728
100.927,0.0
101.027,0.0
101.127,12.0768
101.227,30.5728
101.327,31.7696
101.427,79.9424
101.527,83.8848
101.627,63.9744
101.727,83.89408
101.827,97.92
101.927,104.3392
102.027,77.3568
102.127,103.6864
102.227,100.9664
102.327,84.32
102.427,93.024
102.527,83.3408
102.627,95.8528
102.727,102.82528
102.827,99.3344
102.927,84.5376
103.027,93.3504
103.127,70.6112
103.227,50.048
103.327,90.4128
103.427,55.488
103.527,2.72
103.627,33.0752
103.727,40.0384
103.827,13.60928
103.927,21.3248
104.027,5.6576
104.127,15.776
104.227,0.0
104.327,8.704
104.427,0.4352
104.527,2.176
104.627,0.544
104.727,0.0
104.827,0.0
104.927,0.0
105.027,27.86208
105.127,16.11168
105.227,8.16
105.327,11.32448
105.427,6.7456
105.527,3.5904
105.627,9.1392
105.727,3.59968
105.827,16.11168
105.927,12.7296
106.027,12.6208
106.127,0.7616
106.227,4.1344
106.327,1.3056
106.427,1.7408
106.527,0.9792
106.627,4.4608
106.727,10.88
106.827,16.76448
106.927,0.0
107.027,12.6528
107.127,3.6992
107.227,24.6976
107.327,19.2576
107.427,0.3264
107.527,31.008
107.627,38.8416
107.727,10.7712
107.827,49.0688
107.927,16.76448
108.027,16.6464
108.127,72.0256
108.227,47.4368
108.327,72.2432
108.427,33.728
108.527,35.2512
108.627,50.592
108.727,59.4048
108.827,71.81728
108.927,81.8176
109.027,57.7728
109.127,44.3904
109.227,10.6624
109.327,65.4976
109.427,30.0288
109.527,15.232
109.627,26.0032
109.727,21.76928
109.827,6.8544
109.927,39.8208
110.027,62.2336
110.127,47.6544
110.227,66.912
110.327,36.1216
110.427,82.3616
110.527,71.0464
110.627,54.7264
110.727,79.6416
110.827,4.68768
110.927,1.8496
111.027,8.5952
111.127,92.6976
111.227,43.7376
111.327,85.2992
111.427,46.0224
111.527,60.384
111.627,53.856
111.727,38.30688
111.827,70.72
111.927,17.8432
112.027,64.9536
112.127,66.1504
112.227,76.0512
112.327,81.4912
112.427,83.3408
112.527,83.1232
112.627,69.5232
112.727,61.3632
112.827,62.24288
112.927,58.6432
113.027,96.5056
113.127,79.0976
113.227,36.0128
113.327,52.5504
113.427,36.448
113.527,15.0144
113.627,5.2224
113.727,17.52608
113.827,3.4816
113.927,3.4816
114.027,4.896
114.127,8.9216
114.227,2.72
114.327,2.176
114.427,2.176
114.527,8.60448
114.627,24.8064
114.727,5.1136
114.827,14.47968
114.927,0.0
115.027,10.7712
115.127,9.3568
115.227,0.3264
115.327,0.0
115.427,2.2848
115.527,0.0
115.627,0.0
115.727,0.0
115.827,0.0
115.927,0.2176
116.027,3.71776
116.127,0.0
116.227,1.4144
116.327,2.9376
116.427,5.0048
116.527,11.5328
116.627,11.98656
116.727,10.5536
116.827,6.0928
116.927,4.4608
117.027,8.06048
117.127,17.2992
117.227,27.3088
117.327,68.8704
117.427,59.0784
117.527,74.7456
117.627,69.4144
117.727,75.62528
117.827,40.6912
117.927,60.8192
118.027,36.7744
118.127,20.9984
118.227,18.8224
118.327,77.0304
118.427,79.968
118.527,45.0432
118.627,45.0432
118.727,77.25728
118.827,74.9632
118.927,69.9584
119.027,64.0832
119.127,56.2496
119.227,57.4464
119.327,72.1344
119.427,56.4672
119.527,41.888
119.627,78.7712
119.727,74.42848
119.827,57.8816
119.927,60.384
120.027,69.7408
120.127,86.8224
120.227,64.5184
120.327,52.768
120.427,70.2848
120.527,76.704
120.627,34.4896
120.727,5.5488
120.827,46.14048
120.927,42.1056
121.027,19.04
121.127,14.2528
121.227,25.6768
121.327,0.0
121.427,19.3664
121.527,20.3456
121.627,8.16
121.727,1.3056
121.827,0.33568
121.927,0.0
122.027,14.9056
122.127,25.2416
122.227,53.5296
122.327,65.28
122.427,59.4048
122.527,43.1936
122.627,72.7872
122.727,61.59008
122.827,56.9024
122.927,61.3632
123.027,77.248
123.127,53.4208
123.227,69.7408
123.327,39.9296
123.427,70.5024
123.527,17.408
123.627,58.208
123.727,65.83328
123.827,55.0528
123.927,62.1248
124.027,66.6944
124.127,58.5344
124.227,71.3728
124.327,44.1728
124.427,32.4224
124.527,21.3248
124.627,6.4192
124.727,9.36608
124.827,16.2112
124.927,52.5504
125.027,71.808
125.127,48.6336
125.227,72.2432
125.327,74.0928
125.427,57.8816
125.527,51.4624
125.627,75.072
125.727,71.16448
125.827,78.7712
125.927,70.8288
126.027,77.6832
126.127,67.0208
126.227,51.4624
126.327,44.4992
126.427,59.5136
126.527,57.0112
126.627,35.36
126.727,49.1776
126.827,51.90688
126.927,75.2896
127.027,65.3888
127.127,62.2336
127.227,80.1856
127.327,68.9792
127.427,79.424
127.527,56.7936
127.627,66.4768
127.727,34.93408
127.827,56.3584
127.927,36.448
128.027,37.3184
128.127,38.624
128.227,12.6208
128.327,31.9872
128.427,15.6672
128.527,22.9568
128.627,48.0896
128.727,25.6768
128.827,0.0
128.927,0.0
129.027,0.0
129.127,5.3312
129.227,17.19968
129.327,27.42688
129.427,2.2848
129.527,0.0
129.627,13.3824
129.727,0.0
129.827,21.9776
129.927,12.8384
130.027,10.336
130.127,13.7088
130.227,8.704
130.327,10.4448
130.427,7.2896
130.527,5.6576
130.627,42.1056
130.727,50.27488
130.827,54.944
130.927,59.9488
131.027,57.12
131.127,66.5856
131.227,67.7824
131.327,60.1664
131.427,61.2544
131.527,69.1968
131.627,44.8256
131.727,37.54528
131.827,46.5664
131.927,65.1712
132.027,24.8064
132.127,84.7552
132.227,42.1056
132.327,70.9376
132.427,29.8112
132.527,1.4144
132.627,45.9136
132.727,16.5376
132.827,62.13408
132.927,46.4576
133.027,61.5808
133.127,25.6768
133.227,31.1168
133.327,73.2224
133.427,74.6368
133.527,42.8672
133.627,40.4736
133.727,78.99808
133.827,80.2944
133.927,84.5376
134.027,44.7168
134.127,4.896
134.227,24.8064
134.327,28.832
134.427,35.904
134.527,14.4704
134.627,52.224
134.727,54.40928
134.827,60.4928
134.927,24.9152
135.027,68.0
135.127,5.7664
135.227,66.0416
135.327,78.2272
135.427,58.208
135.527,49.1776
135.627,54.4
135.727,92.48928
135.827,84.6464
135.927,51.68
136.027,82.7968
136.127,73.0048
136.227,30.7904
136.327,80.512
136.427,69.632
136.527,48.1984
136.627,72.4608
136.727,51.8976
136.827,20.68128
136.927,76.16
137.027,31.6608
137.127,82.7968
137.227,70.2848
137.327,67.3472
137.427,76.704
137.527,73.7664
137.627,42.8672
137.727,76.82208
137.827,78.88
137.927,63.5392
138.027,69.7408
138.127,71.4816
138.227,42.3232
138.327,30.8992
138.427,13.3824
138.527,28.5056
138.627,35.1424
138.727,58.21728
138.827,18.8224
138.927,3.5904
139.027,21.9776
139.127,10.336
139.227,16.2112
139.327,0.0
139.427,20.7808
139.527,25.7856
139.627,9.3568
139.727,10.67168
139.827,4.896
139.927,2.176
140.027,5.0048
140.127,0.9792
140.227,0.0
140.327,0.0
140.427,0.0
140.527,0.1088
140.627,0.0
140.727,0.0
140.827,0.0
140.927,0.0
141.027,0.0
141.127,0.0
141.227,0.0
141.327,0.0
141.427,0.0
141.527,0.0
141.627,0.0
141.727,0.0
141.827,0.0
141.927,0.0
142.027,0.0
142.127,0.0
142.227,0.2176
142.327,1.7408
142.427,0.56256
142.527,0.0
142.627,1.1968
142.727,0.0
142.827,2.72
142.927,7.2896
143.027,4.2432
143.127,5.6576
143.227,18.51456
143.327,7.8336
143.427,7.1808
143.527,47.4368
143.627,31.4432
143.727,4.6784
143.827,23.07488
143.927,26.9824
144.027,40.1472
144.127,48.6336
144.227,2.72
144.327,29.4848
144.427,20.672
144.527,52.6592
144.627,54.7264
144.727,48.53408
144.827,56.6848
144.927,62.016
145.027,46.6752
145.127,51.136
145.227,57.664
145.327,57.5552
145.427,54.1824
145.527,63.104
145.627,3.4816
145.727,0.0
145.827,0.0
145.927,0.0
146.027,27.4176
146.127,38.19808
146.227,51.68
146.327,60.0576
146.427,77.5744
146.527,65.1712
146.627,64.6272
146.727,76.06048
146.827,58.208
146.927,73.2224
147.027,76.8128
147.127,56.2496
147.227,46.1312
147.327,85.8432
147.427,92.5888
147.527,21.3248
147.627,87.1488
147.727,48.75168
147.827,84.864
147.927,20.3456
148.027,3.5904
148.127,6.6368
148.227,10.4448
148.327,10.56288
148.427,12.8384
148.527,0.4352
148.627,0.544
148.727,0.0
148.827,3.5904
148.927,30.7904
149.027,48.96
149.127,96.1792
149.227,94.9824
149.327,86.8224
149.427,90.5216
149.527,97.1584
149.627,27.3088
149.727,74.0928
149.827,85.19968
149.927,91.2832
150.027,111.9552
150.127,58.6432
150.227,85.5168
150.327,87.1488
150.427,87.3664
150.527,87.6928
150.627,99.3344
150.727,98.1376
150.827,92.70688
150.927,98.6816
151.027,88.5632
151.127,113.3696
151.227,96.5056
151.327,28.3968
151.427,64.0832
151.527,92.0448
151.627,97.7088
151.727,88.0192
151.827,91.13248
151.927,101.2928
152.027,74.8544
152.127,99.1744
152.227,88.5632
152.327,94.9312
152.427,92.9152
152.527,90.144
152.627,100.3136
152.727,74.1504
152.827,94.44768
152.927,103.7952
153.027,103.2
153.127,103.0336
153.227,104.7232
153.327,96.0704
153.427,104.3968
153.527,84.864
153.627,81.2736
153.727,105.3184
153.827,70.72928
153.927,0.0
154.027,58.6496
154.127,75.9424
154.227,66.5856
154.327,62.016
154.427,46.8928
154.527,57.7728
154.627,67.2384
154.727,75.1808
154.827,80.41248
154.927,68.0
155.027,63.104
155.127,49.2864
155.227,39.6032
155.327,0.9792
155.427,75.8336
155.527,62.9952
155.627,9.3568
155.727,24.05408
155.827,7.3984
155.927,4.2816
156.027,0.0
156.127,18.496
156.227,91.936
156.327,107.3856
156.427,81.6
156.527,108.8
156.627,91.5008
156.727,51.7888
156.827,58.8608
156.927,94.66528
157.027,91.0656
157.127,85.952
157.227,92.2624
157.327,76.5952
157.427,92.0448
157.527,92.9152
157.627,92.3712
157.727,84.5376
157.827,87.26688
157.927,79.2064
158.027,90.848
158.127,105.8624
158.227,97.7024
158.327,101.0752
158.427,104.2304
158.527,97.8112
158.627,48.7424
158.727,53.0944
158.827,72.47008
158.927,46.5664
159.027,48.1984
159.127,103.904
159.227,81.1648
159.327,75.1808
159.427,54.6176
159.527,76.8128
159.627,109.5616
159.727,88.3456
159.827,71.81728
159.927,88.128
160.027,73.6576
160.127,85.408
160.227,94.3296
160.327,92.48
160.427,58.208
160.527,79.424
160.627,96.288
160.727,100.9664
160.827,86.94048
160.927,109.344
161.027,98.464
161.127,103.36
161.227,80.8384
161.327,90.5216
161.427,77.3568
161.527,80.2944
161.627,87.6928
161.727,62.56
161.827,33.0752
161.927,53.10368
162.027,100.4224
162.127,28.5056
162.227,82.3616
162.327,75.9424
162.427,51.68
162.527,43.7376
162.627,36.6656
162.727,22.7392
162.827,43.74688
162.927,84.1024
163.027,94.7648
163.127,71.0464
163.227,42.8672
163.327,80.7296
163.427,97.2672
163.527,31.008
163.627,23.6096
163.727,18.72288
163.827,11.2064
163.927,16.5376
164.027,13.8176
164.127,6.0928
164.227,8.0512
164.327,8.9216
164.427,3.38208
164.527,0.4352
164.627,0.4352
164.727,2.94688
164.827,0.1088
164.927,3.71776
165.027,2.3936
165.127,3.1552
165.227,2.176
165.327,0.0
165.427,0.0
165.527,0.0
165.627,0.0
165.727,0.0
165.827,0.0
165.927,0.544
166.027,0.0
166.127,0.0
166.227,0.0
